"filename", "language", "Shell Script", "C++", "Python", "Markdown", "C", "Makefile", "XML", "YAML", "comment", "blank", "total"
"/home/vash/anduril-1-vash/hw/hank/noctigon-kr4/hwdef.c", "C", 0, 0, 0, 0, 41, 0, 0, 0, 8, 15, 64
"/home/vash/anduril-1-vash/hw/hank/noctigon-kr4/hwdef.h", "C++", 0, 72, 0, 0, 0, 0, 0, 0, 65, 27, 164
"/home/vash/anduril-1-vash/hw/hank/noctigon-kr4/nofet/anduril.h", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 17, 11, 64
"/home/vash/anduril-1-vash/hw/hank/noctigon-kr4/nofet/hwdef.c", "C", 0, 0, 0, 0, 37, 0, 0, 0, 8, 16, 61
"/home/vash/anduril-1-vash/hw/hank/noctigon-m44/anduril.h", "C++", 0, 54, 0, 0, 0, 0, 0, 0, 55, 24, 133
"/home/vash/anduril-1-vash/hw/hank/noctigon-m44/hwdef.c", "C", 0, 0, 0, 0, 172, 0, 0, 0, 41, 50, 263
"/home/vash/anduril-1-vash/hw/hank/noctigon-m44/hwdef.h", "C++", 0, 83, 0, 0, 0, 0, 0, 0, 64, 29, 176
"/home/vash/anduril-1-vash/hw/hank/vdivider-1634.h", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 19, 6, 40
"/home/vash/anduril-1-vash/hw/lumintop/blf-gt-mini/anduril.h", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 12, 5, 24
"/home/vash/anduril-1-vash/hw/lumintop/blf-gt-mini/hwdef.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 6, 4, 15
"/home/vash/anduril-1-vash/hw/lumintop/blf-gt/anduril.h", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 21, 14, 68
"/home/vash/anduril-1-vash/hw/lumintop/blf-gt/hwdef.h", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 30, 26, 104
"/home/vash/anduril-1-vash/hw/lumintop/fw3a/219/anduril.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 3, 4, 15
"/home/vash/anduril-1-vash/hw/lumintop/fw3a/anduril.h", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 14, 13, 54
"/home/vash/anduril-1-vash/hw/lumintop/fw3a/hwdef.c", "C", 0, 0, 0, 0, 52, 0, 0, 0, 6, 14, 72
"/home/vash/anduril-1-vash/hw/lumintop/fw3a/hwdef.h", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 26, 28, 103
"/home/vash/anduril-1-vash/hw/lumintop/fw3a/nofet/anduril.h", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 10, 10, 53
"/home/vash/anduril-1-vash/hw/lumintop/fw3x-lume1/README.md", "Markdown", 0, 0, 0, 26, 0, 0, 0, 0, 0, 10, 36
"/home/vash/anduril-1-vash/hw/lumintop/fw3x-lume1/anduril.h", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 23, 20, 80
"/home/vash/anduril-1-vash/hw/lumintop/fw3x-lume1/hwdef.c", "C", 0, 0, 0, 0, 63, 0, 0, 0, 48, 34, 145
"/home/vash/anduril-1-vash/hw/lumintop/fw3x-lume1/hwdef.h", "C++", 0, 91, 0, 0, 0, 0, 0, 0, 104, 32, 227
"/home/vash/anduril-1-vash/hw/lumintop/fw3x-lume1/rgbswap/anduril.h", "C++", 0, 3, 0, 0, 0, 0, 0, 0, 6, 3, 12
"/home/vash/anduril-1-vash/hw/mateminco/mf01-mini/anduril.h", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 28, 15, 74
"/home/vash/anduril-1-vash/hw/mateminco/mf01-mini/hwdef.h", "C++", 0, 47, 0, 0, 0, 0, 0, 0, 24, 27, 98
"/home/vash/anduril-1-vash/hw/mateminco/mf01s/anduril.h", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 20, 14, 60
"/home/vash/anduril-1-vash/hw/mateminco/mf01s/hwdef.h", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 26, 26, 104
"/home/vash/anduril-1-vash/hw/mateminco/mt35-mini/anduril.h", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 16, 16, 64
"/home/vash/anduril-1-vash/hw/mateminco/mt35-mini/hwdef.h", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 23, 25, 91
"/home/vash/anduril-1-vash/hw/sofirn/blf-lt1-t1616/anduril.h", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 33, 24, 109
"/home/vash/anduril-1-vash/hw/sofirn/blf-lt1-t1616/hwdef.c", "C", 0, 0, 0, 0, 138, 0, 0, 0, 28, 45, 211
"/home/vash/anduril-1-vash/hw/sofirn/blf-lt1-t1616/hwdef.h", "C++", 0, 78, 0, 0, 0, 0, 0, 0, 49, 32, 159
"/home/vash/anduril-1-vash/hw/sofirn/blf-lt1/anduril.h", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 36, 19, 104
"/home/vash/anduril-1-vash/hw/sofirn/blf-lt1/hwdef.c", "C", 0, 0, 0, 0, 119, 0, 0, 0, 48, 38, 205
"/home/vash/anduril-1-vash/hw/sofirn/blf-lt1/hwdef.h", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 31, 29, 112
"/home/vash/anduril-1-vash/hw/sofirn/blf-q8-t1616/anduril.h", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 27, 18, 81
"/home/vash/anduril-1-vash/hw/sofirn/blf-q8-t1616/hwdef.h", "C++", 0, 63, 0, 0, 0, 0, 0, 0, 44, 29, 136
"/home/vash/anduril-1-vash/hw/sofirn/blf-q8/anduril.h", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 24, 15, 71
"/home/vash/anduril-1-vash/hw/sofirn/blf-q8/hwdef.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 7, 6, 21
"/home/vash/anduril-1-vash/hw/sofirn/lt1s-pro/anduril.h", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 55, 21, 124
"/home/vash/anduril-1-vash/hw/sofirn/lt1s-pro/hwdef.c", "C", 0, 0, 0, 0, 152, 0, 0, 0, 33, 53, 238
"/home/vash/anduril-1-vash/hw/sofirn/lt1s-pro/hwdef.h", "C++", 0, 68, 0, 0, 0, 0, 0, 0, 52, 29, 149
"/home/vash/anduril-1-vash/hw/sofirn/sc21-pro/anduril.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 4, 3, 12
"/home/vash/anduril-1-vash/hw/sofirn/sp10-pro/anduril.h", "C++", 0, 41, 0, 0, 0, 0, 0, 0, 21, 18, 80
"/home/vash/anduril-1-vash/hw/sofirn/sp10-pro/hwdef.c", "C", 0, 0, 0, 0, 39, 0, 0, 0, 9, 16, 64
"/home/vash/anduril-1-vash/hw/sofirn/sp10-pro/hwdef.h", "C++", 0, 81, 0, 0, 0, 0, 0, 0, 44, 31, 156
"/home/vash/anduril-1-vash/hw/sofirn/sp36-t1616/anduril.h", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 11, 6, 35
"/home/vash/anduril-1-vash/hw/sofirn/sp36/anduril.h", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 11, 6, 35
"/home/vash/anduril-1-vash/hw/thefreeman/avr32dd20-devkit/anduril.h", "C++", 0, 51, 0, 0, 0, 0, 0, 0, 40, 32, 123
"/home/vash/anduril-1-vash/hw/thefreeman/avr32dd20-devkit/hwdef.c", "C", 0, 0, 0, 0, 70, 0, 0, 0, 31, 31, 132
"/home/vash/anduril-1-vash/hw/thefreeman/avr32dd20-devkit/hwdef.h", "C++", 0, 92, 0, 0, 0, 0, 0, 0, 94, 40, 226
"/home/vash/anduril-1-vash/hw/thefreeman/boost-fwaa-mp3432-hdr-dac-rgb/anduril.h", "C++", 0, 47, 0, 0, 0, 0, 0, 0, 39, 32, 118
"/home/vash/anduril-1-vash/hw/thefreeman/boost-fwaa-mp3432-hdr-dac-rgb/hwdef.h", "C++", 0, 70, 0, 0, 0, 0, 0, 0, 72, 31, 173
"/home/vash/anduril-1-vash/hw/thefreeman/boost21-mp3431-hdr-dac-argb/anduril.h", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 38, 33, 120
"/home/vash/anduril-1-vash/hw/thefreeman/boost21-mp3431-hdr-dac-argb/hwdef.c", "C", 0, 0, 0, 0, 49, 0, 0, 0, 19, 23, 91
"/home/vash/anduril-1-vash/hw/thefreeman/boost21-mp3431-hdr-dac-argb/hwdef.h", "C++", 0, 70, 0, 0, 0, 0, 0, 0, 67, 30, 167
"/home/vash/anduril-1-vash/hw/thefreeman/lin16dac/anduril.h", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 21, 11, 62
"/home/vash/anduril-1-vash/hw/thefreeman/lin16dac/hwdef.c", "C", 0, 0, 0, 0, 48, 0, 0, 0, 22, 24, 94
"/home/vash/anduril-1-vash/hw/thefreeman/lin16dac/hwdef.h", "C++", 0, 58, 0, 0, 0, 0, 0, 0, 39, 27, 124
"/home/vash/anduril-1-vash/hw/wurkkos/anduril.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 10, 8, 27
"/home/vash/anduril-1-vash/hw/wurkkos/fc13/README.md", "Markdown", 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 11
"/home/vash/anduril-1-vash/hw/wurkkos/fc13/anduril.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 5, 5, 15
"/home/vash/anduril-1-vash/hw/wurkkos/ts10/anduril.h", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 25, 16, 84
"/home/vash/anduril-1-vash/hw/wurkkos/ts10/hwdef.c", "C", 0, 0, 0, 0, 41, 0, 0, 0, 10, 15, 66
"/home/vash/anduril-1-vash/hw/wurkkos/ts10/hwdef.h", "C++", 0, 63, 0, 0, 0, 0, 0, 0, 40, 29, 132
"/home/vash/anduril-1-vash/hw/wurkkos/ts10/rgbaux/anduril.h", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 23, 15, 83
"/home/vash/anduril-1-vash/hw/wurkkos/ts11/README.md", "Markdown", 0, 0, 0, 5, 0, 0, 0, 0, 0, 4, 9
"/home/vash/anduril-1-vash/hw/wurkkos/ts11/anduril.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 7, 5, 17
"/home/vash/anduril-1-vash/hw/wurkkos/ts25/README.md", "Markdown", 0, 0, 0, 14, 0, 0, 0, 0, 0, 7, 21
"/home/vash/anduril-1-vash/hw/wurkkos/ts25/anduril.h", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 27, 17, 87
"/home/vash/anduril-1-vash/hw/wurkkos/ts25/hwdef.c", "C", 0, 0, 0, 0, 38, 0, 0, 0, 10, 15, 63
"/home/vash/anduril-1-vash/hw/wurkkos/ts25/hwdef.h", "C++", 0, 66, 0, 0, 0, 0, 0, 0, 44, 30, 140
"/home/vash/anduril-1-vash/ui/anduril/Makefile", "Makefile", 0, 0, 0, 0, 0, 10, 0, 0, 0, 5, 15
"/home/vash/anduril-1-vash/ui/anduril/anduril.c", "C", 0, 0, 0, 0, 245, 0, 0, 0, 84, 92, 421
"/home/vash/anduril-1-vash/ui/anduril/aux-leds.c", "C", 0, 0, 0, 0, 223, 0, 0, 0, 35, 25, 283
"/home/vash/anduril-1-vash/ui/anduril/aux-leds.h", "C++", 0, 53, 0, 0, 0, 0, 0, 0, 24, 7, 84
"/home/vash/anduril-1-vash/ui/anduril/battcheck-mode-fsm.h", "C++", 0, 11, 0, 0, 0, 0, 0, 0, 5, 3, 19
"/home/vash/anduril-1-vash/ui/anduril/battcheck-mode.c", "C", 0, 0, 0, 0, 56, 0, 0, 0, 16, 11, 83
"/home/vash/anduril-1-vash/ui/anduril/battcheck-mode.h", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 3, 4, 13
"/home/vash/anduril-1-vash/ui/anduril/beacon-mode.c", "C", 0, 0, 0, 0, 38, 0, 0, 0, 10, 6, 54
"/home/vash/anduril-1-vash/ui/anduril/beacon-mode.h", "C++", 0, 3, 0, 0, 0, 0, 0, 0, 4, 3, 10
"/home/vash/anduril-1-vash/ui/anduril/candle-mode.c", "C", 0, 0, 0, 0, 177, 0, 0, 0, 53, 15, 245
"/home/vash/anduril-1-vash/ui/anduril/candle-mode.h", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 5, 6, 25
"/home/vash/anduril-1-vash/ui/anduril/channel-modes.c", "C", 0, 0, 0, 0, 153, 0, 0, 0, 52, 34, 239
"/home/vash/anduril-1-vash/ui/anduril/channel-modes.h", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 5, 8, 27
"/home/vash/anduril-1-vash/ui/anduril/config-default.h", "C++", 0, 66, 0, 0, 0, 0, 0, 0, 121, 42, 229
"/home/vash/anduril-1-vash/ui/anduril/config-mode.c", "C", 0, 0, 0, 0, 134, 0, 0, 0, 44, 19, 197
"/home/vash/anduril-1-vash/ui/anduril/config-mode.h", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 6, 6, 25
"/home/vash/anduril-1-vash/ui/anduril/factory-reset-fsm.h", "C++", 0, 4, 0, 0, 0, 0, 0, 0, 3, 4, 11
"/home/vash/anduril-1-vash/ui/anduril/factory-reset.c", "C", 0, 0, 0, 0, 47, 0, 0, 0, 18, 9, 74
"/home/vash/anduril-1-vash/ui/anduril/factory-reset.h", "C++", 0, 2, 0, 0, 0, 0, 0, 0, 3, 4, 9
"/home/vash/anduril-1-vash/ui/anduril/ff-strobe-modes.c", "C", 0, 0, 0, 0, 44, 0, 0, 0, 10, 9, 63
"/home/vash/anduril-1-vash/ui/anduril/ff-strobe-modes.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 3, 4, 16
"/home/vash/anduril-1-vash/ui/anduril/load-save-config-fsm.h", "C++", 0, 130, 0, 0, 0, 0, 0, 0, 17, 19, 166
"/home/vash/anduril-1-vash/ui/anduril/load-save-config.c", "C", 0, 0, 0, 0, 22, 0, 0, 0, 3, 9, 34
"/home/vash/anduril-1-vash/ui/anduril/load-save-config.h", "C++", 0, 146, 0, 0, 0, 0, 0, 0, 34, 26, 206
"/home/vash/anduril-1-vash/ui/anduril/lockout-mode-fsm.h", "C++", 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 12
"/home/vash/anduril-1-vash/ui/anduril/lockout-mode.c", "C", 0, 0, 0, 0, 192, 0, 0, 0, 57, 24, 273
"/home/vash/anduril-1-vash/ui/anduril/lockout-mode.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"/home/vash/anduril-1-vash/ui/anduril/misc.c", "C", 0, 0, 0, 0, 26, 0, 0, 0, 20, 9, 55
"/home/vash/anduril-1-vash/ui/anduril/misc.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 4, 4, 16
"/home/vash/anduril-1-vash/ui/anduril/momentary-mode.c", "C", 0, 0, 0, 0, 47, 0, 0, 0, 16, 8, 71
"/home/vash/anduril-1-vash/ui/anduril/momentary-mode.h", "C++", 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 12
"/home/vash/anduril-1-vash/ui/anduril/off-mode.c", "C", 0, 0, 0, 0, 316, 0, 0, 0, 67, 40, 423
"/home/vash/anduril-1-vash/ui/anduril/off-mode.h", "C++", 0, 3, 0, 0, 0, 0, 0, 0, 5, 5, 13
"/home/vash/anduril-1-vash/ui/anduril/ramp-mode-fsm.h", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 12, 9, 39
"/home/vash/anduril-1-vash/ui/anduril/ramp-mode.c", "C", 0, 0, 0, 0, 613, 0, 0, 0, 124, 61, 798
"/home/vash/anduril-1-vash/ui/anduril/ramp-mode.h", "C++", 0, 190, 0, 0, 0, 0, 0, 0, 26, 31, 247
"/home/vash/anduril-1-vash/ui/anduril/smooth-steps.c", "C", 0, 0, 0, 0, 29, 0, 0, 0, 11, 8, 48
"/home/vash/anduril-1-vash/ui/anduril/smooth-steps.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 3, 8, 20
"/home/vash/anduril-1-vash/ui/anduril/sos-mode.c", "C", 0, 0, 0, 0, 51, 0, 0, 0, 13, 12, 76
"/home/vash/anduril-1-vash/ui/anduril/sos-mode.h", "C++", 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 12
"/home/vash/anduril-1-vash/ui/anduril/strobe-modes-fsm.h", "C++", 0, 46, 0, 0, 0, 0, 0, 0, 10, 9, 65
"/home/vash/anduril-1-vash/ui/anduril/strobe-modes.c", "C", 0, 0, 0, 0, 414, 0, 0, 0, 74, 49, 537
"/home/vash/anduril-1-vash/ui/anduril/strobe-modes.h", "C++", 0, 71, 0, 0, 0, 0, 0, 0, 11, 22, 104
"/home/vash/anduril-1-vash/ui/anduril/sunset-timer.c", "C", 0, 0, 0, 0, 41, 0, 0, 0, 13, 7, 61
"/home/vash/anduril-1-vash/ui/anduril/sunset-timer.h", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 5, 6, 18
"/home/vash/anduril-1-vash/ui/anduril/tactical-mode.c", "C", 0, 0, 0, 0, 68, 0, 0, 0, 30, 17, 115
"/home/vash/anduril-1-vash/ui/anduril/tactical-mode.h", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 8, 5, 23
"/home/vash/anduril-1-vash/ui/anduril/tempcheck-mode.c", "C", 0, 0, 0, 0, 40, 0, 0, 0, 8, 9, 57
"/home/vash/anduril-1-vash/ui/anduril/tempcheck-mode.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 3, 5, 13
"/home/vash/anduril-1-vash/ui/anduril/tint-ramping.c", "C", 0, 0, 0, 0, 50, 0, 0, 0, 26, 11, 87
"/home/vash/anduril-1-vash/ui/anduril/tint-ramping.h", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 6, 6, 22
"/home/vash/anduril-1-vash/ui/anduril/version-check-mode.c", "C", 0, 0, 0, 0, 20, 0, 0, 0, 8, 7, 35
"/home/vash/anduril-1-vash/ui/anduril/version-check-mode.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 5, 6, 20
"/home/vash/anduril-1-vash/ui/anduril/version.h", "C++", 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 5
"/home/vash/anduril-1-vash/ui/baton/baton.c", "C", 0, 0, 0, 0, 134, 0, 0, 0, 42, 13, 189
"/home/vash/anduril-1-vash/ui/darkhorse/darkhorse.c", "C", 0, 0, 0, 0, 265, 0, 0, 0, 71, 32, 368
"/home/vash/anduril-1-vash/ui/fireflies-ui/Makefile", "Makefile", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"/home/vash/anduril-1-vash/ui/fireflies-ui/build-all.sh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"/home/vash/anduril-1-vash/ui/fireflies-ui/cfg-ff-e01.h", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 12, 12, 45
"/home/vash/anduril-1-vash/ui/fireflies-ui/cfg-ff-e07-2.h", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 8, 6, 28
"/home/vash/anduril-1-vash/ui/fireflies-ui/fireflies-ui.c", "C", 0, 0, 0, 0, 1810, 0, 0, 0, 382, 195, 2387
"/home/vash/anduril-1-vash/ui/meteor/meteor.c", "C", 0, 0, 0, 0, 403, 0, 0, 0, 114, 40, 557
"/home/vash/anduril-1-vash/ui/momentary/momentary.c", "C", 0, 0, 0, 0, 47, 0, 0, 0, 21, 13, 81
"/home/vash/anduril-1-vash/ui/ramping-ui/ramping-ui.c", "C", 0, 0, 0, 0, 271, 0, 0, 0, 67, 22, 360
"/home/vash/anduril-1-vash/ui/rampingios/Makefile", "Makefile", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"/home/vash/anduril-1-vash/ui/rampingios/build-all.sh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"/home/vash/anduril-1-vash/ui/rampingios/rampingios-v3.md", "Markdown", 0, 0, 0, 200, 0, 0, 0, 0, 0, 63, 263
"/home/vash/anduril-1-vash/ui/rampingios/rampingiosv3.c", "C", 0, 0, 0, 0, 954, 0, 0, 0, 193, 107, 1254
"/home/vash/anduril-1-vash/ui/rampingios/rampingiosv3.svg", "XML", 0, 0, 0, 0, 0, 0, 4107, 0, 5, 2, 4114
"/home/vash/anduril-1-vash/ui/werner/Makefile", "Makefile", 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"/home/vash/anduril-1-vash/ui/werner/build-all.sh", "Shell Script", 11, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"/home/vash/anduril-1-vash/ui/werner/werner.c", "C", 0, 0, 0, 0, 523, 0, 0, 0, 124, 69, 716
"Total", "-", 287, 6357, 447, 1575, 11443, 35, 9022, 41, 7622, 5673, 42502